,Unnamed: 0,uid,path,shimmer_std,energy_frequency_domain,fundamental_frequency,formant_frequency
608,608,cevp,../drive/MyDrive/Explainability/Data/LPF_train_audios/cevp.wav,0.90860796,80.43592705021538,0.11440961,0.13455158
609,609,syij,../drive/MyDrive/Explainability/Data/LPF_train_audios/syij.wav,0.796942,91.25566479735639,0.17313854,0.10980038
610,610,cyrb,../drive/MyDrive/Explainability/Data/LPF_train_audios/cyrb.wav,0.8146023,77.67124481713574,0.4255353,0.13765974
611,611,oyrw,../drive/MyDrive/Explainability/Data/LPF_train_audios/oyrw.wav,0.7911449,89.03297753160527,0.14494573,0.12484108
612,612,xzkn,../drive/MyDrive/Explainability/Data/LPF_train_audios/xzkn.wav,0.61035746,83.99316836904879,0.35467678,0.12936659
613,613,ozkk,../drive/MyDrive/Explainability/Data/LPF_train_audios/ozkk.wav,0.62218046,78.64428236706851,0.21662897,0.11486603
614,614,gyys,../drive/MyDrive/Explainability/Data/LPF_train_audios/gyys.wav,0.79125035,78.8033591883171,0.14555351,0.09363835
615,615,omct,../drive/MyDrive/Explainability/Data/LPF_train_audios/omct.wav,0.5900322,79.2823020434966,0.2271014,0.11418747
616,616,jtoz,../drive/MyDrive/Explainability/Data/LPF_train_audios/jtoz.wav,0.7837517,70.36404855682525,0.14665297,0.11984806
617,617,drew,../drive/MyDrive/Explainability/Data/LPF_train_audios/drew.wav,0.61277956,63.3169029658113,0.4360033,0.14657697
618,618,zdpe,../drive/MyDrive/Explainability/Data/LPF_train_audios/zdpe.wav,0.5938931,99.6060419771064,0.46293136,0.10382859
619,619,gygo,../drive/MyDrive/Explainability/Data/LPF_train_audios/gygo.wav,0.89985436,91.72037744064357,0.17885572,0.11380154
620,620,uwlk,../drive/MyDrive/Explainability/Data/LPF_train_audios/uwlk.wav,0.51649433,77.52073245374427,0.32668182,0.1706015
621,621,qcrb,../drive/MyDrive/Explainability/Data/LPF_train_audios/qcrb.wav,0.7310144,93.29835976596252,0.26669687,0.13224863
622,622,qbqt,../drive/MyDrive/Explainability/Data/LPF_train_audios/qbqt.wav,0.7295197,74.65009784675254,0.28693572,0.11823692
623,623,dlgr,../drive/MyDrive/Explainability/Data/LPF_train_audios/dlgr.wav,0.8303446,77.03471754565977,0.17685102,0.13113686
624,624,cmfz,../drive/MyDrive/Explainability/Data/LPF_train_audios/cmfz.wav,0.78967077,84.34109745888964,0.30662638,0.13153376
625,625,shzg,../drive/MyDrive/Explainability/Data/LPF_train_audios/shzg.wav,0.6460609,78.78818942185192,0.53932106,0.14389887
626,626,tsjp,../drive/MyDrive/Explainability/Data/LPF_train_audios/tsjp.wav,0.71099794,89.43114333227021,0.26699254,0.12249101
627,627,woml,../drive/MyDrive/Explainability/Data/LPF_train_audios/woml.wav,0.6410837,78.94434601840656,0.26106292,0.13964874
628,628,allm,../drive/MyDrive/Explainability/Data/LPF_train_audios/allm.wav,0.77314126,84.49336982248437,0.34506866,0.1051721
629,629,jxrc,../drive/MyDrive/Explainability/Data/LPF_train_audios/jxrc.wav,0.6968713,85.19596705332526,0.33417183,0.122422874
630,630,zkuk,../drive/MyDrive/Explainability/Data/LPF_train_audios/zkuk.wav,0.692723,86.31150736229253,0.17850175,0.1342976
631,631,xsrd,../drive/MyDrive/Explainability/Data/LPF_train_audios/xsrd.wav,0.76179755,85.1265765868632,0.2047047,0.123939976
632,632,isre,../drive/MyDrive/Explainability/Data/LPF_train_audios/isre.wav,0.84345514,91.65518901997481,0.32540065,0.15446426
633,633,xeql,../drive/MyDrive/Explainability/Data/LPF_train_audios/xeql.wav,0.7652349,66.26153688751069,0.1290607,0.16264142
634,634,slzg,../drive/MyDrive/Explainability/Data/LPF_train_audios/slzg.wav,0.75384074,92.08192984224887,0.2905938,0.13008973
635,635,qxwf,../drive/MyDrive/Explainability/Data/LPF_train_audios/qxwf.wav,0.70500875,91.0970387711817,0.23171361,0.13399194
636,636,chzo,../drive/MyDrive/Explainability/Data/LPF_train_audios/chzo.wav,0.82849634,88.28351005031612,0.21325055,0.11884045
637,637,fjqy,../drive/MyDrive/Explainability/Data/LPF_train_audios/fjqy.wav,0.6741487,80.57961829315049,0.18843056,0.14086762
638,638,dwqi,../drive/MyDrive/Explainability/Data/LPF_train_audios/dwqi.wav,0.74942446,87.86595132294187,0.13737059,0.11970541
639,639,tnjm,../drive/MyDrive/Explainability/Data/LPF_train_audios/tnjm.wav,0.73050636,63.95950754375577,0.24660888,0.09856521
640,640,jlcj,../drive/MyDrive/Explainability/Data/LPF_train_audios/jlcj.wav,0.7681331,90.41241018711133,0.1620464,0.1404742
641,641,kuiz,../drive/MyDrive/Explainability/Data/LPF_train_audios/kuiz.wav,0.7964296,87.22720440631356,0.25910434,0.14423332
642,642,xxbk,../drive/MyDrive/Explainability/Data/LPF_train_audios/xxbk.wav,0.6577574,84.51726186003144,0.3519741,0.11834784
643,643,mwmx,../drive/MyDrive/Explainability/Data/LPF_train_audios/mwmx.wav,0.70605904,84.43937015952903,0.23850165,0.11995752
644,644,dbsd,../drive/MyDrive/Explainability/Data/LPF_train_audios/dbsd.wav,0.65262496,83.45922125687515,0.24760461,0.12626731
645,645,alyi,../drive/MyDrive/Explainability/Data/LPF_train_audios/alyi.wav,0.6562452,81.53524905789148,0.36087272,0.13537563
646,646,yrrz,../drive/MyDrive/Explainability/Data/LPF_train_audios/yrrz.wav,0.7430279,83.11763729699949,0.23250966,0.13293946
647,647,cfis,../drive/MyDrive/Explainability/Data/LPF_train_audios/cfis.wav,0.79641074,86.99183632679608,0.1479284,0.11139413
648,648,zjvt,../drive/MyDrive/Explainability/Data/LPF_train_audios/zjvt.wav,0.726915,81.00458561294529,0.14870137,0.14614284
649,649,frbl,../drive/MyDrive/Explainability/Data/LPF_train_audios/frbl.wav,0.8469052,80.73786032408458,0.15292275,0.11725914
650,650,zobv,../drive/MyDrive/Explainability/Data/LPF_train_audios/zobv.wav,0.7641787,81.02140801235736,0.19945912,0.11997891
651,651,yusb,../drive/MyDrive/Explainability/Data/LPF_train_audios/yusb.wav,0.828382,74.71074650309735,0.1410631,0.123474106
652,652,tlfi,../drive/MyDrive/Explainability/Data/LPF_train_audios/tlfi.wav,0.77819234,85.19087760866901,0.16995592,0.1135967
653,653,hycz,../drive/MyDrive/Explainability/Data/LPF_train_audios/hycz.wav,0.8588244,88.53755819234115,0.19447896,0.12330926
654,654,vnxg,../drive/MyDrive/Explainability/Data/LPF_train_audios/vnxg.wav,0.74976677,82.38764282786607,0.25322625,0.11244976
655,655,szdw,../drive/MyDrive/Explainability/Data/LPF_train_audios/szdw.wav,0.9154655,86.06492599280236,0.15988351,0.16162665
656,656,lazn,../drive/MyDrive/Explainability/Data/LPF_train_audios/lazn.wav,0.6836574,82.33333440148749,0.32920212,0.13551429
657,657,zjvs,../drive/MyDrive/Explainability/Data/LPF_train_audios/zjvs.wav,0.8153176,83.93961856064819,0.2989445,0.13006681
658,658,illn,../drive/MyDrive/Explainability/Data/LPF_train_audios/illn.wav,0.7665755,92.3304219170004,0.34048417,0.13194133
659,659,dblk,../drive/MyDrive/Explainability/Data/LPF_train_audios/dblk.wav,0.8070699,79.54386113200985,0.23866251,0.11810439
660,660,lbjz,../drive/MyDrive/Explainability/Data/LPF_train_audios/lbjz.wav,0.7822336,82.04593068973423,0.13192146,0.13465309
661,661,jils,../drive/MyDrive/Explainability/Data/LPF_train_audios/jils.wav,0.7707544,91.91209145164429,0.25525236,0.106658645
662,662,mjqh,../drive/MyDrive/Explainability/Data/LPF_train_audios/mjqh.wav,0.8011962,77.64453862783584,0.11901389,0.114510655
663,663,zljk,../drive/MyDrive/Explainability/Data/LPF_train_audios/zljk.wav,0.6968849,57.164568883439955,0.31517982,0.124197796
664,664,bacp,../drive/MyDrive/Explainability/Data/LPF_train_audios/bacp.wav,0.66735643,87.54141325877144,0.18531616,0.1490452
665,665,xwva,../drive/MyDrive/Explainability/Data/LPF_train_audios/xwva.wav,0.6044399,83.05543973261206,0.18361151,0.12618084
666,666,hiol,../drive/MyDrive/Explainability/Data/LPF_train_audios/hiol.wav,0.697972,74.2751401972209,0.29236367,0.12422649
667,667,sulw,../drive/MyDrive/Explainability/Data/LPF_train_audios/sulw.wav,0.7985846,70.37450985631403,0.22236808,0.11570073
668,668,tjnn,../drive/MyDrive/Explainability/Data/LPF_train_audios/tjnn.wav,0.7489663,94.21479842511255,0.32620415,0.14141661
669,669,ukin,../drive/MyDrive/Explainability/Data/LPF_train_audios/ukin.wav,0.86473763,78.55703511863588,0.19684103,0.13197601
670,670,mapx,../drive/MyDrive/Explainability/Data/LPF_train_audios/mapx.wav,0.6499473,75.1436502754084,0.17020367,0.11199831
671,671,damg,../drive/MyDrive/Explainability/Data/LPF_train_audios/damg.wav,0.64720434,74.77463355862231,0.42036682,0.15088704
672,672,bhrl,../drive/MyDrive/Explainability/Data/LPF_train_audios/bhrl.wav,0.8279038,84.91230811702675,0.27964655,0.11997869
673,673,ulsb,../drive/MyDrive/Explainability/Data/LPF_train_audios/ulsb.wav,0.6959728,92.91440246204033,0.33139867,0.10378566
674,674,pmsp,../drive/MyDrive/Explainability/Data/LPF_train_audios/pmsp.wav,0.674125,95.2946517010482,0.36481637,0.1365436
675,675,lsxt,../drive/MyDrive/Explainability/Data/LPF_train_audios/lsxt.wav,0.76340824,80.13146884285686,0.28256282,0.1208818
676,676,rlls,../drive/MyDrive/Explainability/Data/LPF_train_audios/rlls.wav,0.801992,80.80866027716172,0.18534033,0.113342494
677,677,lskc,../drive/MyDrive/Explainability/Data/LPF_train_audios/lskc.wav,0.77666557,84.13168208485911,0.23655647,0.12658103
678,678,bcap,../drive/MyDrive/Explainability/Data/LPF_train_audios/bcap.wav,0.97293633,90.0778367519146,0.2231857,0.123301364
679,679,bejn,../drive/MyDrive/Explainability/Data/LPF_train_audios/bejn.wav,0.72280294,87.12704423291797,0.17055762,0.11902247
680,680,renw,../drive/MyDrive/Explainability/Data/LPF_train_audios/renw.wav,0.8323155,87.0555478544893,0.1974885,0.12214245
681,681,luxv,../drive/MyDrive/Explainability/Data/LPF_train_audios/luxv.wav,0.7600272,92.27341930863238,0.24563353,0.12548435
682,682,tbwt,../drive/MyDrive/Explainability/Data/LPF_train_audios/tbwt.wav,0.7859318,86.43645692227756,0.30097604,0.15204006
683,683,vppw,../drive/MyDrive/Explainability/Data/LPF_train_audios/vppw.wav,0.72630733,93.27665273745737,0.18356656,0.11483684
684,684,giuk,../drive/MyDrive/Explainability/Data/LPF_train_audios/giuk.wav,0.8287413,69.15961262501463,0.06991476,0.14776132
685,685,igvb,../drive/MyDrive/Explainability/Data/LPF_train_audios/igvb.wav,0.8322196,85.89264726592732,0.25160906,0.16638088
686,686,ontl,../drive/MyDrive/Explainability/Data/LPF_train_audios/ontl.wav,0.8936974,95.18448848129992,0.24283396,0.12885956
687,687,gylx,../drive/MyDrive/Explainability/Data/LPF_train_audios/gylx.wav,0.6749945,69.05774172528405,0.109073594,0.08394824
688,688,onww,../drive/MyDrive/Explainability/Data/LPF_train_audios/onww.wav,0.59367895,82.77404107180163,0.33157086,0.134834
689,689,jnpr,../drive/MyDrive/Explainability/Data/LPF_train_audios/jnpr.wav,0.61749303,58.09425637140144,0.24545932,0.125849
690,690,ryle,../drive/MyDrive/Explainability/Data/LPF_train_audios/ryle.wav,0.61175543,84.2430132512927,0.2423829,0.13259049
691,691,gqfg,../drive/MyDrive/Explainability/Data/LPF_train_audios/gqfg.wav,0.8159007,80.23648321258476,0.2325665,0.12876627
692,692,ryht,../drive/MyDrive/Explainability/Data/LPF_train_audios/ryht.wav,0.69633,90.1721186937739,0.2802203,0.11311126
693,693,ntqx,../drive/MyDrive/Explainability/Data/LPF_train_audios/ntqx.wav,0.93543327,57.06655303580071,0.12598,0.1320722
694,694,vzig,../drive/MyDrive/Explainability/Data/LPF_train_audios/vzig.wav,0.8565714,90.55524554267508,0.17673606,0.11652074
695,695,flzm,../drive/MyDrive/Explainability/Data/LPF_train_audios/flzm.wav,0.8831267,78.94671249628219,0.1937596,0.111911744
696,696,yamz,../drive/MyDrive/Explainability/Data/LPF_train_audios/yamz.wav,0.77963394,80.77056645880914,0.19208004,0.11679655
697,697,mykj,../drive/MyDrive/Explainability/Data/LPF_train_audios/mykj.wav,0.5465026,85.0680316795946,0.17905362,0.120087735
698,698,viyp,../drive/MyDrive/Explainability/Data/LPF_train_audios/viyp.wav,0.7749466,83.65927066269546,0.18995883,0.13241945
699,699,ohvh,../drive/MyDrive/Explainability/Data/LPF_train_audios/ohvh.wav,0.6118622,75.66445551871107,0.381186,0.10639546
700,700,lrzy,../drive/MyDrive/Explainability/Data/LPF_train_audios/lrzy.wav,0.820401,80.12688848146423,0.17324305,0.12922677
701,701,lvvp,../drive/MyDrive/Explainability/Data/LPF_train_audios/lvvp.wav,0.71500045,73.8359074673352,0.23369233,0.12571326
702,702,fhea,../drive/MyDrive/Explainability/Data/LPF_train_audios/fhea.wav,0.61195195,54.86897776180886,0.24571878,0.1038724
703,703,dbdq,../drive/MyDrive/Explainability/Data/LPF_train_audios/dbdq.wav,0.67626005,73.97170751886868,0.25871423,0.12077971
704,704,irvj,../drive/MyDrive/Explainability/Data/LPF_train_audios/irvj.wav,0.76007414,61.61833306569787,0.10368807,0.13957901
705,705,cjuc,../drive/MyDrive/Explainability/Data/LPF_train_audios/cjuc.wav,0.8051015,91.35463449421508,0.2755824,0.119261645
706,706,wraw,../drive/MyDrive/Explainability/Data/LPF_train_audios/wraw.wav,0.67176485,79.55936439528071,0.18630347,0.1350334
707,707,ugch,../drive/MyDrive/Explainability/Data/LPF_train_audios/ugch.wav,0.80023354,82.2130774775095,0.28697205,0.13867408
708,708,megp,../drive/MyDrive/Explainability/Data/LPF_train_audios/megp.wav,0.6643402,73.35754159964483,0.19344366,0.13789202
709,709,jzxo,../drive/MyDrive/Explainability/Data/LPF_train_audios/jzxo.wav,0.7887811,80.9818370118521,0.2097473,0.14568986
710,710,utfz,../drive/MyDrive/Explainability/Data/LPF_train_audios/utfz.wav,0.7161915,69.99858499595695,0.29304054,0.13723418
711,711,fewd,../drive/MyDrive/Explainability/Data/LPF_train_audios/fewd.wav,0.7057999,91.26188664518185,0.264118,0.14120778
712,712,efsl,../drive/MyDrive/Explainability/Data/LPF_train_audios/efsl.wav,0.707339,89.3322422967577,0.24437328,0.11864849
713,713,owvw,../drive/MyDrive/Explainability/Data/LPF_train_audios/owvw.wav,0.6528085,70.94690427710304,0.21165504,0.12050007
714,714,cubn,../drive/MyDrive/Explainability/Data/LPF_train_audios/cubn.wav,0.7069521,57.58577810197269,0.3020969,0.13122535
715,715,teun,../drive/MyDrive/Explainability/Data/LPF_train_audios/teun.wav,0.5989344,58.71359269088167,0.11299786,0.11300189
716,716,gfxo,../drive/MyDrive/Explainability/Data/LPF_train_audios/gfxo.wav,1.0347772,85.60530685101153,0.14502108,0.16831616
717,717,szwj,../drive/MyDrive/Explainability/Data/LPF_train_audios/szwj.wav,1.0223439,87.80196638344636,0.15116279,0.11933289
718,718,ketv,../drive/MyDrive/Explainability/Data/LPF_train_audios/ketv.wav,0.6737982,76.34407197549355,0.29877406,0.13902925
719,719,zxtj,../drive/MyDrive/Explainability/Data/LPF_train_audios/zxtj.wav,0.7879236,63.55643002518641,0.0506381,0.15039164
720,720,jveh,../drive/MyDrive/Explainability/Data/LPF_train_audios/jveh.wav,0.8228442,84.988149820937,0.16605845,0.11813116
721,721,ccbt,../drive/MyDrive/Explainability/Data/LPF_train_audios/ccbt.wav,0.6072573,67.51536730880292,0.31810442,0.12862326
722,722,mrgm,../drive/MyDrive/Explainability/Data/LPF_train_audios/mrgm.wav,0.6163215,58.225205144150564,0.10763703,0.14716692
723,723,esaf,../drive/MyDrive/Explainability/Data/LPF_train_audios/esaf.wav,0.6318396,75.01920740843296,0.17416745,0.12571314
724,724,foso,../drive/MyDrive/Explainability/Data/LPF_train_audios/foso.wav,0.63322157,63.28945833989018,0.22104569,0.11550316
725,725,fmef,../drive/MyDrive/Explainability/Data/LPF_train_audios/fmef.wav,0.69047505,81.10673343075106,0.3147378,0.11596093
726,726,bmok,../drive/MyDrive/Explainability/Data/LPF_train_audios/bmok.wav,0.5744626,56.14984948249585,0.15158713,0.15464573
727,727,cpzf,../drive/MyDrive/Explainability/Data/LPF_train_audios/cpzf.wav,0.68609595,80.76428205996295,0.23029041,0.13767596
728,728,kxph,../drive/MyDrive/Explainability/Data/LPF_train_audios/kxph.wav,0.83333576,86.02812192770298,0.30339655,0.11058478
729,729,pbda,../drive/MyDrive/Explainability/Data/LPF_train_audios/pbda.wav,0.63488317,66.61835119360842,0.20494315,0.15784128
730,730,nlla,../drive/MyDrive/Explainability/Data/LPF_train_audios/nlla.wav,0.56282216,72.67145930019386,0.38712302,0.13197361
731,731,ewxm,../drive/MyDrive/Explainability/Data/LPF_train_audios/ewxm.wav,0.62033963,71.48106719595502,0.3780317,0.11233109
732,732,ruit,../drive/MyDrive/Explainability/Data/LPF_train_audios/ruit.wav,0.7574619,81.01045824221018,0.17277977,0.106471226
733,733,gyyc,../drive/MyDrive/Explainability/Data/LPF_train_audios/gyyc.wav,0.7334394,67.22063429124229,0.16560796,0.103842534
734,734,odrl,../drive/MyDrive/Explainability/Data/LPF_train_audios/odrl.wav,0.63919485,70.71227481238682,0.16447563,0.12337546
735,735,woys,../drive/MyDrive/Explainability/Data/LPF_train_audios/woys.wav,0.6262532,68.49287746598569,0.21811056,0.12616806
736,736,vxql,../drive/MyDrive/Explainability/Data/LPF_train_audios/vxql.wav,0.6070195,62.357332514962344,0.10802896,0.11547496
737,737,apns,../drive/MyDrive/Explainability/Data/LPF_train_audios/apns.wav,0.50260055,75.50692234593342,0.33594483,0.14022645
738,738,jtpj,../drive/MyDrive/Explainability/Data/LPF_train_audios/jtpj.wav,0.628463,65.07211354048195,0.22121884,0.11717285
739,739,vmkt,../drive/MyDrive/Explainability/Data/LPF_train_audios/vmkt.wav,0.8380488,82.80682415403513,0.17343242,0.11902483
740,740,fpmi,../drive/MyDrive/Explainability/Data/LPF_train_audios/fpmi.wav,0.6803172,94.49652310600884,0.29766876,0.1349645
741,741,kbtc,../drive/MyDrive/Explainability/Data/LPF_train_audios/kbtc.wav,0.89627045,62.593784950463046,0.10381251,0.11377761
742,742,ozus,../drive/MyDrive/Explainability/Data/LPF_train_audios/ozus.wav,0.8931381,81.44681357393483,0.26346448,0.14039662
743,743,vfqt,../drive/MyDrive/Explainability/Data/LPF_train_audios/vfqt.wav,0.5631832,78.24856704146079,0.25458375,0.1408339
744,744,kxos,../drive/MyDrive/Explainability/Data/LPF_train_audios/kxos.wav,0.54555136,70.72030321969528,0.09831774,0.14415269
745,745,yiif,../drive/MyDrive/Explainability/Data/LPF_train_audios/yiif.wav,0.8458513,85.0509764929738,0.23855315,0.13165404
746,746,qqoa,../drive/MyDrive/Explainability/Data/LPF_train_audios/qqoa.wav,0.82669204,82.39146486638616,0.19825369,0.12110083
747,747,oxeg,../drive/MyDrive/Explainability/Data/LPF_train_audios/oxeg.wav,0.81697434,87.95071745964287,0.1526678,0.12137276
748,748,olwg,../drive/MyDrive/Explainability/Data/LPF_train_audios/olwg.wav,0.72868794,72.03915778125275,0.32907742,0.12543195
749,749,lebi,../drive/MyDrive/Explainability/Data/LPF_train_audios/lebi.wav,0.6080467,68.66351827522212,0.13758287,0.12749532
750,750,fkce,../drive/MyDrive/Explainability/Data/LPF_train_audios/fkce.wav,0.58760524,69.03371834828522,0.28565928,0.124096066
751,751,gycc,../drive/MyDrive/Explainability/Data/LPF_train_audios/gycc.wav,0.6580335,77.71027458975298,0.42648402,0.113526866
752,752,hpzh,../drive/MyDrive/Explainability/Data/LPF_train_audios/hpzh.wav,0.738367,85.10171126772889,0.29808295,0.11155361
753,753,vfdk,../drive/MyDrive/Explainability/Data/LPF_train_audios/vfdk.wav,0.797457,73.49865389543395,0.19451486,0.13552725
754,754,rhpt,../drive/MyDrive/Explainability/Data/LPF_train_audios/rhpt.wav,0.76657665,68.02706616794775,0.09962377,0.14259174
755,755,xsrh,../drive/MyDrive/Explainability/Data/LPF_train_audios/xsrh.wav,0.8122533,72.5738676288315,0.20432758,0.119403906
756,756,blde,../drive/MyDrive/Explainability/Data/LPF_train_audios/blde.wav,0.7079006,75.75559182810969,0.17984155,0.123532474
757,757,wziy,../drive/MyDrive/Explainability/Data/LPF_train_audios/wziy.wav,0.9010895,55.126897454336245,0.104530215,0.10440614
758,758,qevi,../drive/MyDrive/Explainability/Data/LPF_train_audios/qevi.wav,0.6037246,72.1974746109124,0.18123646,0.13223885
759,759,vxnr,../drive/MyDrive/Explainability/Data/LPF_train_audios/vxnr.wav,0.9314656,68.40582441433084,0.05030963,0.1387771
760,760,dxri,../drive/MyDrive/Explainability/Data/LPF_train_audios/dxri.wav,0.651732,67.96611243088053,0.27966645,0.13956042
761,761,ksax,../drive/MyDrive/Explainability/Data/LPF_train_audios/ksax.wav,0.8016377,89.93172087219966,0.20154944,0.13532382
762,762,qwgo,../drive/MyDrive/Explainability/Data/LPF_train_audios/qwgo.wav,0.88827914,86.74863419324987,0.1690046,0.10677784
763,763,qfli,../drive/MyDrive/Explainability/Data/LPF_train_audios/qfli.wav,0.77757365,72.80256526873276,0.14796904,0.123508066
764,764,utsq,../drive/MyDrive/Explainability/Data/LPF_train_audios/utsq.wav,0.5092253,70.47570440529003,0.13625324,0.12344298
765,765,etou,../drive/MyDrive/Explainability/Data/LPF_train_audios/etou.wav,0.7192804,73.23540140716052,0.33066753,0.1443195
766,766,rpcn,../drive/MyDrive/Explainability/Data/LPF_train_audios/rpcn.wav,0.65482724,73.89768336335382,0.31610265,0.13322398
767,767,gxhx,../drive/MyDrive/Explainability/Data/LPF_train_audios/gxhx.wav,0.57430995,69.19697557242093,0.2159803,0.12044672
768,768,msku,../drive/MyDrive/Explainability/Data/LPF_train_audios/msku.wav,0.8049835,89.97457431107716,0.21957794,0.114882775
769,769,nrez,../drive/MyDrive/Explainability/Data/LPF_train_audios/nrez.wav,0.7536956,69.71268575972192,0.15480812,0.115462355
770,770,mgiy,../drive/MyDrive/Explainability/Data/LPF_train_audios/mgiy.wav,0.6357495,66.64602904503121,0.32122546,0.15867247
771,771,fqni,../drive/MyDrive/Explainability/Data/LPF_train_audios/fqni.wav,0.6376349,63.614197065345046,0.2249942,0.1337828
772,772,ysir,../drive/MyDrive/Explainability/Data/LPF_train_audios/ysir.wav,0.76334035,60.5855312037857,0.26819384,0.062525384
773,773,eacr,../drive/MyDrive/Explainability/Data/LPF_train_audios/eacr.wav,0.79118395,59.967943813225624,0.20307085,0.11792447
774,774,voxv,../drive/MyDrive/Explainability/Data/LPF_train_audios/voxv.wav,0.7008,71.9395795372672,0.10199648,0.101317905
775,775,ablf,../drive/MyDrive/Explainability/Data/LPF_train_audios/ablf.wav,0.87881273,62.504754377760996,0.043337766,0.11774454
776,776,gzre,../drive/MyDrive/Explainability/Data/LPF_train_audios/gzre.wav,0.5364746,76.0034726029376,0.46527243,0.16334192
777,777,iket,../drive/MyDrive/Explainability/Data/LPF_train_audios/iket.wav,0.75348455,91.39631096681708,0.34053808,0.13574097
778,778,kuew,../drive/MyDrive/Explainability/Data/LPF_train_audios/kuew.wav,0.7413245,76.29673754709613,0.19153242,0.15095417
779,779,ufyz,../drive/MyDrive/Explainability/Data/LPF_train_audios/ufyz.wav,0.82875997,90.43862915683962,0.28388083,0.1141584
780,780,tjyq,../drive/MyDrive/Explainability/Data/LPF_train_audios/tjyq.wav,0.7456619,79.04956211216445,0.22778848,0.10674735
781,781,dxhp,../drive/MyDrive/Explainability/Data/LPF_train_audios/dxhp.wav,0.7095797,81.7799565973423,0.22134578,0.11840503
782,782,xexc,../drive/MyDrive/Explainability/Data/LPF_train_audios/xexc.wav,0.6040922,71.42095967809885,0.24810793,0.15246782
783,783,alov,../drive/MyDrive/Explainability/Data/LPF_train_audios/alov.wav,0.7115185,57.06803855991586,0.14743488,0.14114137
784,784,rnsz,../drive/MyDrive/Explainability/Data/LPF_train_audios/rnsz.wav,0.49296236,66.32481250993054,0.170701,0.12867217
785,785,iphg,../drive/MyDrive/Explainability/Data/LPF_train_audios/iphg.wav,0.7005469,54.60626290514113,0.14488336,0.13435914
786,786,ozhx,../drive/MyDrive/Explainability/Data/LPF_train_audios/ozhx.wav,0.76706547,86.26736700448117,0.286625,0.11219924
787,787,ughv,../drive/MyDrive/Explainability/Data/LPF_train_audios/ughv.wav,0.86290574,94.46695701595112,0.26100338,0.09808405
788,788,eqfp,../drive/MyDrive/Explainability/Data/LPF_train_audios/eqfp.wav,0.77809745,57.049304064219896,0.12166661,0.08060872
789,789,ctiv,../drive/MyDrive/Explainability/Data/LPF_train_audios/ctiv.wav,0.622658,90.93105126115246,0.32469478,0.14896104
790,790,ozkv,../drive/MyDrive/Explainability/Data/LPF_train_audios/ozkv.wav,0.8195392,85.51276939495634,0.35664153,0.14691655
791,791,ijoi,../drive/MyDrive/Explainability/Data/LPF_train_audios/ijoi.wav,0.68655807,55.75110030148025,0.11302283,0.20908445
792,792,gmst,../drive/MyDrive/Explainability/Data/LPF_train_audios/gmst.wav,0.724366,76.70852214204405,0.2531117,0.15534404
793,793,pakl,../drive/MyDrive/Explainability/Data/LPF_train_audios/pakl.wav,0.6764012,69.98798188710731,0.4303297,0.16379456
794,794,shoj,../drive/MyDrive/Explainability/Data/LPF_train_audios/shoj.wav,0.5678961,71.33565316834316,0.1649235,0.121849865
795,795,gxjc,../drive/MyDrive/Explainability/Data/LPF_train_audios/gxjc.wav,0.8596237,80.43145550341598,0.22997019,0.093911044
796,796,rfgr,../drive/MyDrive/Explainability/Data/LPF_train_audios/rfgr.wav,0.9277826,59.57535149256817,0.090862185,0.119336896
797,797,epat,../drive/MyDrive/Explainability/Data/LPF_train_audios/epat.wav,0.6802745,62.71763060255198,0.2166387,0.14142221
798,798,nbwn,../drive/MyDrive/Explainability/Data/LPF_train_audios/nbwn.wav,0.7138491,85.76025338760735,0.36830065,0.13359264
799,799,qyjh,../drive/MyDrive/Explainability/Data/LPF_train_audios/qyjh.wav,0.70545936,76.68562228902215,0.28042278,0.15078601
800,800,yzyw,../drive/MyDrive/Explainability/Data/LPF_train_audios/yzyw.wav,0.7762177,57.62896224269224,0.13901381,0.09209969
801,801,fslw,../drive/MyDrive/Explainability/Data/LPF_train_audios/fslw.wav,0.7165814,82.29912081471548,0.18529439,0.14844546
802,802,bxog,../drive/MyDrive/Explainability/Data/LPF_train_audios/bxog.wav,0.7606753,83.78424441920744,0.23320521,0.11965606
803,803,bajg,../drive/MyDrive/Explainability/Data/LPF_train_audios/bajg.wav,0.8567042,81.30281735492424,0.2126736,0.1039621
804,804,zenh,../drive/MyDrive/Explainability/Data/LPF_train_audios/zenh.wav,0.7469575,82.14398381018852,0.20835036,0.108694874
805,805,nnty,../drive/MyDrive/Explainability/Data/LPF_train_audios/nnty.wav,0.5320284,78.29794938958399,0.26598945,0.13820481
806,806,uveb,../drive/MyDrive/Explainability/Data/LPF_train_audios/uveb.wav,0.6381686,70.55612110200623,0.1452427,0.115349114
807,807,wmby,../drive/MyDrive/Explainability/Data/LPF_train_audios/wmby.wav,0.9344169,73.59520240305366,0.23679617,0.118916675
808,808,lwxg,../drive/MyDrive/Explainability/Data/LPF_train_audios/lwxg.wav,0.547237,62.45772835050683,0.19936624,0.14094312
809,809,nkkc,../drive/MyDrive/Explainability/Data/LPF_train_audios/nkkc.wav,0.8104698,67.13445648949987,0.04815555,0.12001971
810,810,sdma,../drive/MyDrive/Explainability/Data/LPF_train_audios/sdma.wav,0.9585809,79.31410081529287,0.10862987,0.104398385
